"V1","location_name","location_id","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
149,"Abruzzo",35507,2020-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
150,"Abruzzo",35507,2020-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
151,"Abruzzo",35507,2020-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
152,"Abruzzo",35507,2020-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
153,"Abruzzo",35507,2020-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
154,"Abruzzo",35507,2020-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
155,"Abruzzo",35507,2020-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
156,"Abruzzo",35507,2020-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
157,"Abruzzo",35507,2020-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
158,"Abruzzo",35507,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
159,"Abruzzo",35507,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
160,"Abruzzo",35507,2020-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
161,"Abruzzo",35507,2020-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
162,"Abruzzo",35507,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
163,"Abruzzo",35507,2020-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
164,"Abruzzo",35507,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
165,"Abruzzo",35507,2020-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
166,"Abruzzo",35507,2020-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
167,"Abruzzo",35507,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
168,"Abruzzo",35507,2020-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
169,"Abruzzo",35507,2020-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
170,"Abruzzo",35507,2020-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
171,"Abruzzo",35507,2020-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
172,"Abruzzo",35507,2020-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
173,"Abruzzo",35507,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
174,"Abruzzo",35507,2020-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
175,"Abruzzo",35507,2020-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
176,"Abruzzo",35507,2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
177,"Abruzzo",35507,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
178,"Abruzzo",35507,2020-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
179,"Abruzzo",35507,2020-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
180,"Abruzzo",35507,2020-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
181,"Abruzzo",35507,2020-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
182,"Abruzzo",35507,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
183,"Abruzzo",35507,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
184,"Abruzzo",35507,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
185,"Abruzzo",35507,2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
186,"Abruzzo",35507,2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
187,"Abruzzo",35507,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
188,"Abruzzo",35507,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
189,"Abruzzo",35507,2020-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
190,"Abruzzo",35507,2020-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
191,"Abruzzo",35507,2020-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
192,"Abruzzo",35507,2020-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
193,"Abruzzo",35507,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
194,"Abruzzo",35507,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
195,"Abruzzo",35507,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
196,"Abruzzo",35507,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
197,"Abruzzo",35507,2020-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
198,"Abruzzo",35507,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
199,"Abruzzo",35507,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
200,"Abruzzo",35507,2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
201,"Abruzzo",35507,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
202,"Abruzzo",35507,2020-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
203,"Abruzzo",35507,2020-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
204,"Abruzzo",35507,2020-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
205,"Abruzzo",35507,2020-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
206,"Abruzzo",35507,2020-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
207,"Abruzzo",35507,2020-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
208,"Abruzzo",35507,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
209,"Abruzzo",35507,2020-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
210,"Abruzzo",35507,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
211,"Abruzzo",35507,2020-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
212,"Abruzzo",35507,2020-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
213,"Abruzzo",35507,2020-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
214,"Abruzzo",35507,2020-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
215,"Abruzzo",35507,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
216,"Abruzzo",35507,2020-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.89,299,310,0,0,0,0,0,0
217,"Alabama",523,2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,"Alabama",523,2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,"Alabama",523,2020-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,"Alabama",523,2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,"Alabama",523,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,"Alabama",523,2020-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,"Alabama",523,2020-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,"Alabama",523,2020-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,"Alabama",523,2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,"Alabama",523,2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,"Alabama",523,2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,"Alabama",523,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,"Alabama",523,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,"Alabama",523,2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,"Alabama",523,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,"Alabama",523,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"Alabama",523,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,"Alabama",523,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,"Alabama",523,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,"Alabama",523,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,"Alabama",523,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,"Alabama",523,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,"Alabama",523,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,"Alabama",523,2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,"Alabama",523,2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"Alabama",523,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,"Alabama",523,2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,"Alabama",523,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,"Alabama",523,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,"Alabama",523,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,"Alabama",523,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,"Alabama",523,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,"Alabama",523,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,"Alabama",523,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,"Alabama",523,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,"Alabama",523,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,"Alabama",523,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,"Alabama",523,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,"Alabama",523,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,"Alabama",523,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,"Alabama",523,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,"Alabama",523,2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,"Alabama",523,2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,"Alabama",523,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,"Alabama",523,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,"Alabama",523,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,"Alabama",523,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,"Alabama",523,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,"Alabama",523,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,"Alabama",523,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,"Alabama",523,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,"Alabama",523,2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,"Alabama",523,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,"Alabama",523,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,"Alabama",523,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"Alabama",523,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,"Alabama",523,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,"Alabama",523,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,"Alabama",523,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,"Alabama",523,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,"Alabama",523,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,"Alabama",523,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,"Alabama",523,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,"Alabama",523,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,"Alabama",523,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,"Alabama",523,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,"Alabama",523,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,"Alabama",523,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,"Alabama",523,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"Alabama",523,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,"Alabama",523,2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,"Alabama",523,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"Alabama",523,2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"Alabama",523,2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,"Alabama",523,2020-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,"Alabama",523,2020-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,"Alabama",523,2020-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"Alabama",523,2020-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,"Alabama",523,2020-03-20,3.47740533195734,2.2,5.5,1,1,1,1,1,1,0,0,0,3.47740533195734,2.2,5.5,1,1,1,0,0,0,0,0,0,0,0,0
296,"Alabama",523,2020-03-21,3.47740533195734,2.2,5.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"Alabama",523,2020-03-22,14.0941671138631,11,17.8,4,4,4,4,4,4,0,0,0,10.6167617819057,7.9,14,3,3,3,0,0,0,0,0,0,0,0,0
298,"Alabama",523,2020-03-23,14.0941671138631,11,17.8,4.1609779497764,4,4.4,4.10509036807706,4,4.3,0,0,0,0,0,0,0.160977949776402,0,0.4,0,0,0,0,0,0,0,0,0
299,"Alabama",523,2020-03-24,35.1424402820777,29.6991666666667,40.6,10.1609779497764,10,10.4,10.1050903680771,10,10.3,0,0,0,21.0482731682147,17.2,25.6,6,6,6,0,0,0,0,0,0,0,0,0
300,"Alabama",523,2020-03-25,35.1424402820777,29.6991666666667,40.6,10.6467700206398,10.3,11.05,10.424398503612,10.15,10.75,1,1,1,0,0,0,0.485792070863433,0.2,0.85,1,1,1,0,0,0,0,0,0
301,"Alabama",523,2020-03-26,79.9917258341933,71.8975,88.7,22.6467700206398,22.3,23.05,22.424398503612,22.15,22.75,0,0,0,45.8492855521156,40.2,52.2,13,13,13,1,1,1,0,0,0,0,0,0
302,"Alabama",523,2020-03-27,91.6639863089095,82.8975,100.41,27.6040208290334,27.05,28.25,27.0540777089783,26.6,27.55,3,3,3,13.9886878568971,10.9,17.5025,4.95725080839353,4.54875,5.5,4,4,4,0,0,0,0,0,0
303,"Alabama",523,2020-03-28,106.354047162023,97.0475657894737,115.953881578947,29.6040208290334,29.05,30.25,29.0540777089783,28.6,29.55,0,0,0,17.6900608531132,14.1,22,5,5,5,4,4,4,0,0,0,0,0,0
304,"Alabama",523,2020-03-29,120.367994306846,110.895921052632,131.25,37.7014899380805,36.75,38.65125,36.4229482284142,35.7,37.2,6,6,6,21.1449168558652,17.2,25.7,8.09746910904713,7.4,8.9,10,10,10,0,0,0,0,0,0
305,"Alabama",523,2020-03-30,135.614067956656,125.157697368421,146.789736842105,38.3282508255934,37.35,39.4,36.8302940660475,36.05,37.65,0,0,0,21.2460736498108,17.3,25.6,6.6267608875129,6.25,7.05125,10,10,10,0,0,0,0,0,0
306,"Alabama",523,2020-03-31,125.076464138287,115.45,135.3025,40.1345970244238,39.0541666666667,41.35125,38.361464619883,37.5,39.3,13,13,13,3.55341854145167,2.2,5.6,1.80634619883041,1.4,2.35,23,23,23,0,0,0,0,0,0
307,"Alabama",523,2020-04-01,126.186264447884,115.9475,137.15125,32.1082625214998,30.9,33.45,30.0016861713106,29.0988157894737,31,4,4,4,14.1098003095975,10.9,17.6025,4.97366549707602,4.55,5.5,27,27,27,0,0,0,0,0,0
308,"Alabama",523,2020-04-02,144.517264275886,134.7475,155.05,44.0833874097007,42.8498026315789,45.5,41.6406544375645,40.65,42.75,5,5,5,53.0828162710698,47.2,59.9025,15.9751248882009,15.5,16.5,32,32,32,0,0,0,0,0,0
309,"Alabama",523,2020-04-03,137.2326749398,127.74625,147.8525,41.2438735294118,39.95,42.7,38.7455945476436,37.75,39.85,6,6,6,7.07733763329893,4.9,9.8,2.16048611971104,2,2.4,38,38,38,0,0,0,0,0,0
310,"Alabama",523,2020-04-04,133.469300085999,123.64875,144.4025,39.886345751634,38.55,41.35,37.1656743550052,36.15,38.2640789473684,6,6,6,14.1203398004816,10.8975,18.6,4.64247222222222,4.26315789473684,5.15,44,44,44,0,0,0,0,0,0
311,"Alabama",523,2020-04-05,148.636144014448,138.1475,160.45,46.156988871689,44.64875,47.75125,42.6522947024424,41.45,43.9,1,1,1,35.3380952872377,30.1,41.1025,12.4316210698314,11.7,13.25,45,45,45,0,0,0,0,0,0
312,"Alabama",523,2020-04-06,175.66723501892,163.6975,188.65,57.4795194530444,55.9401470588235,59.15,53.8618325421397,52.65,55.15125,4,4,4,42.3020397660819,36.4,48.9,12.3225305813553,12.1,12.65,49,49,49,0,0,0,0,0,0
313,"Alabama",523,2020-04-07,172.785870399037,161.09875,185.5025,54.6488122807018,53.05,56.4,50.9716698658411,49.7,52.35,15,15,15,3.51156780185759,2.2,5.5,1.65508489852081,1.3,2.10125,64,64,64,0,0,0,0,0,0
314,"Alabama",523,2020-04-08,169.490414757482,157.4475,182.65,47.2859049019608,45.6,49.15,43.0445846577227,41.75,44.5006578947368,2,2,2,21.1718724458204,17.3,25.7,7.63709262125903,7,8.3,66,66,66,0,0,0,0,0,0
315,"Alabama",523,2020-04-09,184.323035139319,171.3475,197.205,61.2697388372893,59.5,63.25,56.6873226522188,55.35,58.2,4,4,4,52.6447935328517,46.5,59.4,16.9410847437221,16.3,17.65,70,70,70,0,0,0,0,0,0
316,"Alabama",523,2020-04-10,189.676788149295,176.3,202.90625,61.4217487960096,59.6,63.35,56.7878447884417,55.45,58.2783333333333,10,10,10,14.1085600619195,11.1,17.9,4.15200995872033,4,4.4,80,80,80,0,0,0,0,0,0
317,"Alabama",523,2020-04-11,222.619965737874,208.19875,236.7,65.287216494668,63.6,67.15,61.050499501204,59.7884868421053,62.5,12,12,12,52.8942245614035,46.8,60.0025,15.9629368077055,15.5,16.45125,92,92,92,0,0,0,0,0,0
318,"Alabama",523,2020-04-12,239.631326883385,225.545,254.70375,70.0591427588579,68.25,72.1,65.2150644306845,63.9,66.70125,1,1,1,52.7123638114895,46.1,59.2,17.3986871517028,16.69875,18.2,93,93,93,0,0,0,0,0,0
319,"Alabama",523,2020-04-13,226.942946405229,213.555416666667,240.8525,73.900234004128,72.0541666666667,75.75125,69.1058888544892,67.7,70.65125,6,6,6,17.6298253525972,14.1,22.4025,5.64743744410045,5.3,6.05,99,99,99,0,0,0,0,0,0
320,"Alabama",523,2020-04-14,232.671882610939,219.54875,246.50625,73.3652362573099,71.45,75.30125,68.0637655142759,66.64875,69.7,15,15,15,14.0884940488476,10.8,17.9025,6.438667750258,5.7,7.35,114,114,114,0,0,0,0,0,0
